essay_id,split,text,true_score,deberta_pred,concreteness,specificity,emotional_salience,personal_experience_salience,narrative_event_density
1363,validation,"Studying Venus is going to be a challenge, but the author suggest that it possible. Venus is worth studying because NASA solution is to float above the fray and working on prorojects like mechanical computers.

To begin, NASA is finding ways to study Venus by spending humans to venus. According to the text,"" Imagine a blimp-like vehicle hovering 30 or so miles above the roiling Venusian landscape. This proves that humans can visit venus by hovering and not being effected. The risk of getting close to ground of venus is the temperture, and the pressure is 90 times greater than earth.This is important is because they need to be in safe conditions.

Another reason is That NASA is working on how electronic are going to survive in extreme physical conditions. The texts says, "" some simplified electronics made of silicon carbide have been tested in chamber simulating the chaos of Venus's surface and lasted for three weeks in such conditions."" This shows that electronrics needs to be stronger. This matters because scientist need it, so they can study it.

To conclude, Venus is worth a pursuit Because its a challenge and also gains knowlege or data from venus. This is significant because from there technology advances and it gets better to explore space.",3.0,2.1495718955993652,-0.9614066977293524,1.3814084813603278,-0.45486040989378934,-1.2180296405615385,-0.9942411251154739
4357,validation,"The auhtor suggests that studying Venus is worthy pursuit despite the dangers it presents. The author wants to study Venus because Venus is like Earth's ""twin"" (paragraph 2). Studying Venus is abased on Earth because ""Vensus is the closets plnet to Earth in terms of density and size, and occasionally the closet in distance too"" (paragraph 2). The author wants to study Venus based on other people traveling to other planets and beyond the system. ""Our travels on Earth and beyond should not be limited by dangers and doubts but should be expanded to meet the very edges of imagination and innovation"" (paragraph 8). Based on these reasons the author suggests that syudying Venus is a worthy pursuit despite the dangers it presents.

""Astronomers are fascinated by Venus because it may well once have been the most Earth-like planet in out solar system"" (parargraph 4). The author was looking for inforamtion based on the astronomers because they wanted to know more about Venus. The author was fasinated by the atmosphere of Venus that has ""almost 97 percent carbon dioxide"" (paragraph 3). The conditions on Vens are more extreme because the pressure is more greater than on Earth. Earth does not have that much hot surface but, Venus has the hottest surafce in the solar system. The author wants to study Venus which is ""sometimes called the Evening Star"" (paragraph 1). The author wants to see Venus because Venus had life there. Venus had large oceans and could have lots of living things their. The author also wants to study Venus based on ""The Natinal Aeornautics and Space Administration (NASA) has one particularly compelling idead for sending humans to study Venus"" (paragraph 5).

""NASA is working on other approaches to studying Venus"" (paragraph 7). The author wants study with NASA to figure out more stuff about Venus like, older pictures, living things there before, and physical conditions. The author thinks that Venus is worthy because of conditions and about having life their. Venus has many hidden physical conditons which, the authore is invested in to find out how it was about living things living there and how Venus was able to have water unlike today Venus has not had anything living live nor water since decades.",3.0,3.144522190093994,-0.42895549378736963,2.055871204321953,-0.45486040989378934,-0.9313634046688883,-0.13167737330193194
18504,validation,"My opinion on driverless cars is a bad idea simply because if you don't have a human driver but a robot driver, who knows what that could mean for locals that own a driverless car. It could backfire on you in some of the worst ways possible like if your or your siblings, or your child/children spill a beverage on the CPU it might lose control and go all out of its directed way. As usual a human may not see every a human sees but still you and human drivers are both of the same species.

After all the bad gestures of driverless cars there might be some good things that might come this idea.Here are some good qualities that can come from this . 1. It could help people who have been working all day and they are really tired or easy transport for the injured and if there are people who can afford it would have to pay for the gas or if the cars might be electricaly chargable you never know.",2.0,2.018184185028076,-0.5891979513546708,0.09787819660679438,-0.45486040989378934,-0.9174396160683862,-0.08978141964241072
18908,validation,"Driverless cars might be the future but is it safe. Their are still arguments o weather this is safe or not but their are already driverless cars today. Driverless cars have been tested and driven for many miles without accidents but they are not fully driverless. Their might be smart cars but they still have their compications such as pulling out of the drivway and driving through constuction work on the roads. For these reasons and more I am against driverless cars.

Although they are supposed to be driverless the help of driver are still needed. What if the car cannot handle the situation and the driver needs to take control and the car malfunctions. This can result in an accident that wasnt neccecaraly the drivers fault. Would the blame be the drivers who couldnt do anything but struggle to take controle of a malfuntioning driverless car. If its not certain wether the driver or the company gets the blame for the acident then these should not be out on the streets.

I think they are dangerouse and not as reliable as a regular manuale driven car. If the law cant back you up for these types of things yet then I dissagree with the use of driverless cars. Peoples lives are in danger with cars that are not yet fully operational to take on the road. If driverless cars cant guarante no malfunctions do to probable causes then I stay against these driverless cars of the future.",3.0,2.7656497955322266,0.35182980661680263,-0.6830638223658084,-0.45486040989378934,-0.36959005529860733,0.920441719131929
680,validation,"The author of this passage supports the idea of Venus being a worthy pursuit despite the dangers with good points. The author talks about the dangers of exploring and also why it would do good if we explored. In my essay I will talk about the pros and the cons of exploring Venus.

The author thinks exploring Venus is a worthy pursuit because ""human curiosity will likely lead us into many equally intimidating endeavors"", this basically means that goinng to Venus and exploring will lead us to exploring more and different parts of the solar system. Not only that but also the insight to be gained on Venus, ""striving to meet the challenge presented by Venus has value, not only because of the insight to be gained on the planet itself"" getting insight on Venus and how it is on that planet can be impotant not only because we learn but because we can discover new things. The other reason Venus is a worthy pursuit is because ""our travels on Earth and beyond should not be limited by dangers and doubts but should be expanded to meet the very edges of imagination and innovation"". Where and how we explore things should not be limited because its dangerous, we should do beyond impossible to explore and discover new things. Although these are good points there's also a few issues.

It is extremely hot in Venus, ""Temperatures average over 800 degrees fahrenheit and the atmospheric pressure is 90 times greater than what we experience on our own planet"". Not only is it hot but the clouds are dangerous, ""the clouds of highly corrosive sulfuric acid in Venus's atmosphere"". These are good reasons to not go but NASA is already working on new equipment for the exploration ""NASA is working on other approaches to studying Venus"" knowing how NASA works they're most likely doing their best and will make it possible to explore Venus.

In conclusion the author is correct about Venus being worthy to get explored even if theirs danger. Even if theres a bunch of danger and doubt it is still worth exploring. NASA is working on equipment to help out and because it will motivate more explorations to happen. Their are more pro's than con's in exploring and it will be possible in the near future.",4.0,3.294445753097534,-0.622153934106597,-0.2839258161736165,-0.45486040989378934,0.5628096972559666,-0.9942411251154739
13050,validation,"In today's modern world, technology has increasingly become a larger part of a person's daily life. Compared to a decade before, society now has technology that can actually help one in their daily life. An example would be smartphones. Smartphones aid many by keeping events in their calendar or messaging co-workers for assignements. Technology is seen in schools, workplaces, entertainment centers, restaurants, cafes and more. As new innovators continue to improve and progress in the making of technology, it will lead the world forward into a future of endless possibilites that technology has to offer. One being driverless cars. In the article ""Driverless Cars Are Coming"", the development of driverless cars is supported through several of the points the author makes, such as how driverless cars would help cut down on fuel usuage, how there are many safety precautions implemented in these cars, and also that the technology now makes the development of these cars more affordable than before.

One point the author made at the very beginning of the article included how driverless cars could reduce the amount of fuel cars normally use today. Currently, fuel usage is a concerning problem as prices climb higher because of

the fuel resource getting smaller. According to Google cofounder Sergey Brin, he believes that the creation and use of driverless cars can help with the fuel issue. Sergey Brin believes that, ""the cars he forsees would use half the fuel of today's taxis"" (paragraph 1). By using less fuel, society can save on the limited fuel the world has to offer and therefore make the use of cars last longer. Cars are used all over the world to get people to where they need to go and without that fuel, it would make it much harder for people to travel or get to places in cases of emergency. In addition, because the driveless cars only use half of the fuel of today's taxis, it could help drivers save money or for those who are not as financially well off, make driving an affordable option for them. The development of these driverless cars could change the world by not only saving fuel, but also making it more affordable.

With the development of something that had never been attempted much before, there comes a sense of caution and safety. In the driverless cars that had already been created, saftey measures have been implemented, making it so that the humans driving the cars could stay safe. For example, the Google car will alert the driver when to take over in complex situations. For GM, they have developed seats for the driver that vibrate to alert the driver of danger when backing up. Already, the development of driverless cars are going smoothly and being taken with safety accounted for. Even though there can be dangers to these driverless cars, manufacturers are making sure that they prevent accidents by implementing the technology necessary to keep drivers safe. In addition, even though they may be driverless cars, humans can still take over when things get tough, which is explained in paragraph seven. By inlcuding these examples, the author helps support the idea that developing driverless cars should be continued because of how safety precautions are taking into making sure the drivers will be able to sit in the car with the option to take over when necessary.

As mentioned earlier, the world today has made tremendous progress in technology which allows innovators to develop something that could not have been done before. In modern times, the technology has advanced far enough that it makes the development of driverless cars possible. According to Sebastian Thrun in paragraph six, he believes that technology has finally caught up to the dream of making driverless cars a reality. An example would be the senors that are used in driverless cars that would have cost millions before 2000, are now readily available and cheaper to use. Because the technology today has reached the point that it can be used to develop driverless cars, it makes it easier and more affordable than they would have been a decade before. This signficant point develops the arguemnt that developing driverless cars should be continued.

In the article ""Driverless Cars Are Coming"", the development of driverless cars are supported using points by the author such as how they can cut down on fuel cost and are more affordable, while safety measures are accounted for in the creation of these cars and that the technology today makes this all possible. Everyday actions are taken to make a dream a reality. For the innovators of technology, they strive to make the dream of a technology run world a reality. To start, they begin with the development of driverless cars. The driverless cars of today and the future will show the world and mankind just how far people have come from the the very beginning.",6.0,4.56185245513916,-0.7213457740847531,-0.3305409510491409,-0.45486040989378934,-0.8949138279921194,0.36689295253133825
22056,validation,"There are many advantages of limiting car usage . There are 3 important sources that tell us why people should limit car usage . Source 1 : In german suburb , life goes on without cars. Source 2 : Paris bans driving due to smog . Source 3 : Car - free day is spinning into a big hit in Bogota. Last but not least ,Source 4 : The end of car culture .

To begin with , In sources 1 & 2 you can tie in the two sources to conclude that limiting car usage is going on in Germany and Paris. Most people walk , ride bikes, or catch the train. Car ownership is allowed but there are only 2 places to put them in large garages at the edge of the development , where a car - owner buys a space for 40,000 along with a home ( 1 : In german suburb , life goes on without cars para 2 ). Paris decided to ban driving to clear the air of global cities. ( Source 2 : Paris bans driving due to smog para 10 ). Diesel was blamed , since France has a tax policy that favors diesel over gasoline .

As well in sources 3 & 4 Car - free day is spinning into a big hit in Bogota and cars have come to an end with culture. They feel as though when people ride bikes , and trains it can prevent car jams. ( Source 3 : Car - free day is spinning into a big hit in Bogota para 20 ).The goal was to promote alternative transportation and reduce smog. In ( Source 3 : Car - free day is spinning into a big hit in Bogota para 35 ). shows that for example van services can share services to have less cars and less gasoline . They also have a bike sharing company that you can share bikes and dont even need to use a vehicle.

In Conclusion , There are advantages in limiting the use of cars. With 3 helpful Sources

Source 1 : In german suburb , life goes on without cars. Source 2 : Paris bans driving due to smog . Source 3 : Car - free day is spinning into a big hit in Bogota. Last but not least ,Source 4 : The end of car culture prove the advanges of limiting cars.",1.0,2.976840019226074,1.920740674640972,6.9891771367786,-0.45486040989378934,-0.5973422743514891,-0.9942411251154739
3664,validation,"There is a lot of things people want to do in this world. Usually people would want to just go to a beatiful place but reading this passage theres a different goals going on in this passage and in life.

When I had started reading this passage I hadn't known that much about the planet venus at all. I knew in my head deep down that venus is closer to the sun. Deep down its scary to think that someone wants to go to that planets its so hot on the planet and there a lot of dangerous and unhabitable things going on there. An example of what goes in venus would be there being a heat wave of 110 degree's Fahrenheit. Venus would be 8 times more heat than that of earth and thats just the climate that is on that planet. In one of the passages it had that '' If our sister planet is so inhospitable, Why are scientists even discussing further visits to its surface?'' I would say that scientists want to explore more planets because they want to see what is out there in space even though the risks. The thought about going to a different planet has been in scientists head for a long time so doing so would be a huge accomplishment done by us. One of the goals the scientistes want to do is inhabit venus because it was once like earth time-ago.

I would say that there is a lot of goals in this passage and in life, I had talked about somewhat the goals in this essay. The passage was good and interesting learning all the thing that I had read.",2.0,2.125941276550293,-0.7296040976739493,0.018434244033172942,-0.45486040989378934,1.0283726777146904,-0.43096550782798787
18045,validation,"In the article, ""Driverless Cars Are Coming,"" the author talks about how cars that don't require a person at the wheel controlling its every movement. The article give benefits and nagative aspects. The invention of ""driverless"" cars would be a hassle more than a gift to people.

The first reason that it is too unreliable. This being said because they have the car being run by a computer. Computers can most of the time in life can be very useful, but yet can crash and become ineffective to the user. Imagine you are ""driving"" down the highway at sixty miles per hour and all of a sudden the system that is controlling it fails. Now you going sixty miles per hour with no driver at the wheel and surrounded by other drivers. In the article they stated about having a warning system to notify the person in the driver's seat. In the time it takes for that driver to reach the wheel the car could crash. Now if a actual living person was on the wheel they could decrease the chance of loseing control and already be on the wheel if it happens. Thats one exaple why ""Driverless Cars"" should not be used. Here is another reason why they shouldn't be used.

A second reason is the cost for a person to buy one of these cars. The article talks about how they were going to upgrade the roads instead of the cars, but they soon realized the price they would have to pay too much money to replace all the roads we have now. When that planned failed hey went to enhancing the cars themselves. They made a prototype for what they believe to be a ""smarter car."" They put all these fancy gadgets into it like a automotive radar sensors, Gps receivers, and a spinning sensor on the roof. This spinning sensor will project a 3-D model of the cars surroundings. How much is that gonna cost to make and put into the cars. They talked about replacing a money issue with another money issue. The prices for cars with all these exspensive gadgets will make the prices for cars sky rocket. Not everybody could afford a car that cost that much. That is example why money would be a big issue with these cars. Here is a third reason for why they should not be used.

A third and Final reason is that if an accident occurs who's fault is it. Exactly what they talked about in the article. Referring to paragraph two above, if an accident like would occur would the person who was ""driving"" the car be at fault for not controlling it good enough or the computer in the car's fault for crashing. You can't really blame a computer can you. Then it would be the manufacturers fault then right? If we had them there would have to be a debate to determine who's fault it was and if they should be punished. Now if a actual person was at the wheel we would know who to blame and we wouldn't have to go through all that trouble to find out whos fault. That is another reason why they would be a trouble to everybody.

The invention of ""Driverless"" cars would be more of a hassle than a gift to people. The cars can be unreliable, can cost too much, and too much trouble for one accident. These are why they shouldn't be used and reason why they are doing more damage then they are helping society.",4.0,4.235494613647461,0.35670184761100576,-0.7527054396350981,-0.45486040989378934,-0.774494612852418,0.3403326392840717
508,validation,"The author claims is good it tells us that there are things we know that scientist are trying to fix, but there are things we do not know that scientists may need to know so that people can land on venus. The danger of this planet is how hot the surface gets. The heat there can melt like everything and any metal. The high of 800 degrees fahrenheit, No humans could live in those conditions.

The author gives us things that are useful and things scientists can study. Th e reason I think they made this passage was they are trying to put mankind on this planet which sounds impossible. Why do you think we live on earth, because its are temperature we can handle and things we can use in everyday life, we need water food and shelter. going to venus where its that hot, there would be no water whitch they think there was an ocean on venus. There would be no food, nothing can survive 800 degrees weather. The NASA thinks they can figure this out, but I really do not think they will. We landed on the moon, not hot as venus and we do not

know what is on the moon. NASA are trying to get some detail by flying over venus and getting as close as we can. They want to get the most intel so they can land. They say venus has familiar features such as valleys, moutains, and craters. The weather there can cause things like erupting volcanoes, powerful earthquakes, and frequency lightning strikes. If we can get a house or shack on this planet it has a high chance of getting destroyed. we have no clue what else can be on this island, something we have never seen before, or had aclue it would ever exists here.

The best thing is to stay on earth as we are supposed to and live here and stop risking peoples lives by going to a place where there is hardly no way to survive. I was born on earth and I will stay on earth as long as I live. planets are there for a reason but we don't know what reason they are there for all that NASA can is study thing and hopefully land on these planets and try to build mankind.",3.0,2.876432418823242,0.38161455207620115,-0.02030270692916041,-0.45486040989378934,1.6290537099857185,-0.5863018249665503
166,validation,"The author suggests that studying Venus is a worthy pursuit despite the dangers it presents. This was implied numerous amount of times in the text, there are many dangers in even visiting this planet.

As stated in the sixth paragraph, '' However, peering at Venus form a ship orbiting or hovering safely far above the planet can provide only limited insight on groud conditions because most forms of light cannot penetrate the dense atmosphere, rendering standard forms of photography and videography ineffective.''

Also in the fifth paragraph, it was stated that '... temperatures would still be toasy around 170 degrees Fahrenheit, but the air pressure would be close to that of sea level on Earth.'' The wind and atmosphere and both something us humans would not be able to handle, even the spacecrafts dont survive. It was stated in the seccond passage, '' since no spacecraft survived the landing is more than a few hours.'' The conditions of this planet are just not living conditions or spacecraft areas.

Stated in the third paragraph that the ''atmosphere of almost 97 percent carbon dioxide blankets Venus.'' ''... the planet's surface temperatures average over 800 degrees Fahrenheit'', that is extreamly hot, a human in that hot temperature would fry.

Regaurdless of it, the author suggests that studying Venus is a worthy pursuit despite the dangers it presents. He states, and i quote '' Striving to meet the challenge presented b Venus has value, not oly because of the insight to be gained on the planet itself, but also because human curiosity will liekly lead us into many equality intimidating endavors.'' As the author has implied, scientists would be able to discover so much more, reguardless of what it is aboutl. Even discovering how hot Venus could get, or how risky it could be to continue exploring. As the reader, we want to know more about this astonishing planet, and so do many others.",3.0,3.088533401489258,-0.15225724908873856,0.5307123753465895,-0.45486040989378934,-0.5645730655764233,-0.9942411251154739
13689,validation,"Hi, my name is Luke Bomberger. I was once working 2 part time jobs at a grocery store nad a bank, but not long after my highschool graduation my friend, Don Reist had invited me to help on a cattle boat after world war 2 had ended in Europe. I knew I would never get t his chance again and that it would be a better job than a grocery store and bank. So, Don and I signed up for the cattle boat. I was the best experience in my life. what i'm trying to say is that more of the kids today in highschool or fresh out should join a cattle boat.

I was a small town boy when i signed up, working two part time jobs to feed myself. Then this amzing opportunity came my way and now it's coming to you, dont waste it. When your

small town person born and raised, then join a cattle boat, with work ethic and a good mood you can do what ever you are ask to do on that boat and it will be easy. If you want to escape that small town for a while you can take this opportunity and see places like Europe,China,The Acropolis in Greece,and castles in Crete. I have seen all of these things on my trips and you could see these and maybe more.

It won't be an amazingly easy job on my first trip my boat had 335 horses plus, hay and oats to feed them. Dont let this scare you away i'm alive, I had fun, and the work took a long time but it wasnt hard.

For all this work and travel you get help people in places like Italy and Greece. so, for just a little hard work and travel you get to help out so many people from different places. You can sleep easy at night knowing you've made a least a tiny difference in the world, people may not agree or think delivering animals to someone couldn't make the tiniest shred of difference to anything. That's not true trust me i have work these boat and i could always feel great and sleep sound know i made a difference in the world it may not have been huge but even a little ping can turn into a dent.

These reasons

are why you should help out in a seagoing Cowboy program. To see new places, make the world better, and help induvidual people arounf the world. Go take this opportunity , just like me because if i had passed this up i would have regretted it for my whole life but i didn't and it ended up being the best choice i had ever made.",3.0,3.205321788787842,-0.39003362215418214,-0.18262412337396197,-0.45486040989378934,2.588784814368192,0.3941838613563364
22539,validation,"The point of these sources are to tell you to stop pollution and stop driving cars so much. Us as humans drive around town or wherever so much to the point where there is so much gas in the air to kill someone. In the first source it says, "" When I had a car I was always tense. I'm much happier this way."" Some people don't have enough to afford a car or even pay the monthly payments on them a couple months after they purchase one. There is a small amount of people who would not like to own cars only because they didn't have the money for one or just didn't want to deal with the hassal of payments each month.

In source two it says, ""On Monday motorists with even-numbered liscense plates were ordered to leave their cars at home or suffer a 22-euro fine ($31)."" It's kinda sad when you have to tell people to stay home and not drive their cars. Maybe some people need to leave their house a certain day and that isn't the day that they need to go somewhere, it's so stupid to fine someone if they need to go somewhere. The world/ it's people shouldn't have to be controled by the government or whatever to be told when they can leave their house in a car, it's so stupid.

I understand that they want to find a way to stop having so much smog in the area. But I mean, what's the point? You can't catch everyone that is out on a certain day that isn't in the right vehicle or has the right numbers on their lisence plate. I think it's so ridicoulus that people should even have to assign days when people can leave or when they can't leave.",2.0,2.184901237487793,0.9861972077195661,-0.056465774106624934,0.15212684948317895,0.7043484230574599,0.057456206829943166
24030,validation,"Lesser the car, the better the world will become. Life goes on without cars, Fellows citizens the advantages of limiting car usage is you are reducing pollution in the air.

Fellows citizen the advantages of limiting car usage is you're reducing pollution in the air. experts say that ""a huge impediment to current efforts to drastically reduce greenhouse gas emissions from tailpipes. that explains that there's effort that people are reducing the greenhouse gas emissions from tailpipes.""After days near-record pollution, Paris enforced a partial driving ban to clear the air of the global city."" that's showing there was alot of pollution in the air, so paris had to enforced partial driving ban so that they can clear out the city.""congestion was down 60 percent in the capital of france, after five-days of intensifying smog."" that's showing car traffiic was reduce after a big smog in the air pollution.

On car-free day people don't get in their car and drive to work, instead they ride a bike or take a bus to work leaving the streets from having a traffic jam.""Bogota, Colombia in a program that's set to spread to other countries, millions of colombians hiked, biked, skated or took buses to work during a car free day leaving the streets of this capital city eerily devoid of traffic jams.""Days without cars goal is to promote alternative transportation and reduce smog. That's showing the day with cars is increase alternative transprotation and decrease air pollution.""it's a good opportunity to take away stress and lower air pollution."" That's expains it's a good idea for not driving on the road, So that you can take away stress and lower air pollution. The day without cars is part of an improvement campaign."" It's saying that the day without cars is helping the campaign.

In conclusion, Life goes on without car, Citizrns helping the world to reduce air pollution in the air by having a day called ""A day without cars"". By people taking buses, riding their bikes or walking on the side walks will benifit the world.",3.0,2.915963649749756,1.457950153706081,-0.5054664161820063,-0.45486040989378934,-1.2180296405615385,0.8146782858306525
1914,validation,"The author suggest that studying Venus is a worthy pursuit despite the dangers it presents. I agree with this because of the fact that no one has been able to take the time in it to study. Venus is impossible for scientists to do research on.

This passage includes details of how difficult it is to study Venus. For one, Many spacecrafts have not survived the landing for more than a few hours. Scientists say that its a challenging planet for them to get information on. They say ""Venus is dangerous because of the fact that it's fillled with erupting volcanos, powerful earthquakes, and frequent lightning."" The author also includes that ""Astronomers are fascinated by Venus because it may well once have been the most Earth-like planet in our solar system."" People also would like to admire the fact that Venus has some features as Earth does such as Mountains, Valleys, and other things.

This passage also includes that Venus us a dangerous place to study because of the heat. Once you are around 30 miles above the surface the temperature would average about 170 degrees Fahrenheit. I say that Venus is not a place for people to study. They also say that many researchers are trying to figure out a way to study Venus and come back home safely. Although going to Venus to study its value would be nice you're also putting your live in risk.",3.0,2.375682830810547,-0.6865690158071199,0.6732194729370381,-0.45486040989378934,0.11369831605369501,-0.9942411251154739
7263,validation,"I think that this new software, the Facial Action Coding System is good idea and a really great system. Because me myself I have friends that will say there fine when I really know there and it and it would be really nice to have this just so your really knew how there are feeling. And I think its super smart that the system uses the 44 major muscles. One thing that I don't like about the system is that someone could use it on me and then someone. Like my mom could and would be able to tell when I'm not ok or when im upset. But I guess if I wanted this to use on my frinds then there is a down fall. And that would be the software could get into my moms hands, But hey you lose some and you win some. Over all I like it and wouldnt mind have it.",2.0,1.8808437585830688,-0.9614066977293524,0.25358003216519653,0.7238696873479438,4.551359539226398,1.0480872420817686
24280,validation,"""I say we change!"" Changing to election by popular vote for the president of the United States can be a way better idea to do than keeping the Electoral college. In the Electoral College system the voters dont vote for the president, they vote for a slate of electors & those slate of electors who in turn elect the president. In Source 2 they talk about why the best-laid defenses of the system are wrong. In my own opinion, I think that by changing to election by popular vote for the president of the United States. In Electoral College, Al Gore won the popular vote but lost the presidency, over 60 percent of votes would prefer a direct election of the kind we have now.

In source 1, they talk about what is the Electoral College & how it works. The Electoral College is a process, not a place. It's process consists of the selection of the electors, a meeting of the electors where they vote for President & Vice President, & the counting of the votes by Congress. The Electoral College consists of 538 electors. A majority of 270 votes is required to elect the President. In the 23rd Amendment of the Constitution, the District of Colubia is allocated 3 electors & treated like a state for purposesof the Electoral College. The word ""state"" also refers to the District of Columbia. Every candidate running for President in your state has his or her own group of electors. Presidential election is held every 4 years on the Tuesday after the first Monday in November. When you vote for President you help choose your state's electors because when you vote for your candidate you are actually voting for your candidate's electors. Most states have a 'winner take-all' system that awards all electors to the winning presidential candidate.

In source 2, they talk about why the best-laid defenses of the system are wrong. Al Gore won the popular vote but lost the presidency over 60 percent of voters would prefer a direct election to the kind we have now. Under the electoral college system, voters vote not for the president, but for a slate of electors, who in turn elect the president. For instance, if you lived in Texas, & wanted to vote for John Kerry, you would be voting for a slate of 34 Democratic electors pledged to Kerry. The electors can be anyone not holding public office. It depends on the state to pick the electors in first place. Sometimes voters get confused about the electors & vote for the wrong candidate. Back in 1960, segregationists in the Louisiana legilature nearly suceeded in replacing the Democratic electors with new electors who would oppose John F. Kennedy.",2.0,2.7538466453552246,-0.9614066977293524,2.2431034865225334,-0.04056751857300291,-0.26377559455153377,0.8003217825691757
24419,validation,"Dear State Senator, most people in this country may argue that th Electoral College is well layed out system in which according to source #3: In Defense of the Electoral College: Five reasons to keep our despised method of choosing a president ""The winner-take-all method of awarding electoral votes induces candidates to focus their campaign efforts on the toss-up states"", which means presidents are always looking for support from small states, which is based on population, to be voted for because in the big states little to no votes are accepted by the Electoral College. I disagree, I believe that this method is wrong and unfair for the peope so I argue against it.

To begin with, according to source #2: The Indefensible Electoral College: Why even the best-laid defenses of the system are wrong ""At the most basic level, the electoral college is unfair to voters. Because of the winner-take-all system in each state, candidates don't spend time in states they know they have no chance of winning, focusing only on the tight races on the ""swing"" states"", this means that in some states one candidate might have a better chance of winning than the other candidate and even though a candidate is at disadvantage because the other takes all the votes because of the electoral college that candidate might win and the people of that state will not even know who is this winning candidate until they see him on tv as an actual prsident, which probably means that the winning candidate won't help that state because he does not know well enough about it. Additionally, acording to source #3 ""The Electoral College requires a presidential candidate to have transregional appeal. No region has enough electoral votes to elect a president. So a solid regional favorite, such as Romney ws in the South, has no incentive to campaign heavily in those states, for he gains no electoral votes by increasing his plularity in states that he knows he will win"", this means that in order to win the presidency a candidate must get to know other regions but because in this case Mitt Romney vs. Barrack Obama, Obama was the regional favorite for the North Romney was at a disadvantage, which is what the Electoral College ultimately wants.

To conclude with, I think that the method of using the Electoral College to elect presidents is wrong and unfair. Furthermore, according to source #2 ""It's official: The electoral college is unfair, outdate, and irrational. The best arguments in favor of it are mostly assertions without much basis in reality"" this means that the electoral college is just not fit for the modern democrat world of today and mostly people argue against it.",4.0,3.891212940216065,-0.9614066977293524,0.5155783131528822,-0.45486040989378934,-0.6399719011516334,-0.9942411251154739
10728,validation,"I think driverless cars are a great idea to start making, but that comes with some problems. Driverless cars will make getting places easier, use up less fuel, and make it more comfortable for people who travel by car frequently.

A big argument towards producing these is if they are completely safe in all situations. In the article is states that none of the driverless cars produced as of now are completely driverless. If the car detects that it needs a humans help to get around tough obstacles or pull out of a driveway, it will notify the driver in various ways such as vibrationg their steering wheel and seat or shutting off all entertainment systems installed in the car. There is also the other concern of whose fault it would be in the case of the driverless car causing an accident. This could really go either way between being the drivers fault and the manufacturers. The driver could be at fault for purchasing the car knowing the risk of that happening, and the manufacturer could be blamed for not correctly notifying the driver of risks and problems.

For these two big arguments, I would be agianst driverless cars. They bring up lots of questions and concerns to many people, and can be very costly to manufacture and purchase.",2.0,2.3033370971679688,0.5257287044525981,-0.6266863383861476,-0.45486040989378934,-0.7376346242482802,-0.9942411251154739
1104,validation,"Studying Venus is a worthy pursuit despite the dangers it presents. You might never known what is in the venus. There might be scary creatures or some kind of viruses you never known.

Venus, is one of the brightest points of light in the night sky, making it simple for even an amateur stargazer to spot. Venus is simple to see from the distant. Venus is the second planet from our sun. Venus has the hottest surface temperature of any planet in our solar system. Beyond the high pressure and heat, powerful earthquakes, and frequent lighting strikes to probes seeking to land on its surface.

Long ago, Venus was probably covered largely with oceans, and various forms of life, just like earth. The planet has a surface of rocky sediment and includes familiar features such as moutains and valleys. The value of returning to Venus seems indisputable. Furthermore, recall that Venus can sometimes be our nearest option for a planetary visit. Venus might be the nearest option for planetary visit.

NASA is working on other approaches to studying Venus. Some simplified electronics made of silicon carbide have been tested in a chamber simulating the chaos of Venus’s surface and it lasted for three weeks. These devices were first envisioned in the 1800s.Just imagine exposing a cell phone or tablet to acid or heat capable of melting tin. By comparison, systems that use mechanical parts can be made more resistant to pressure, heat, and other forces.

You need to study about Venus before planning to go visit the planetary trip. It may well once have been the most Earth like planet in our solor system.Nasa isnworking to study on other approaches made of silicon carvide.",3.0,2.0385308265686035,-0.5074935923943787,-0.7409179723922784,-0.45486040989378934,-0.3015966390580254,-0.44274130470508233
12067,validation,"In the article ""Driverless Cars Are Coming"" the author tells positive and negative outcomes of drivers . Which leaves me to think that there could be complications with these cars. Yes, it would be cool to see the world evolve before my eyes and see what more the future has to bring but, is this dream even possible?

These cars could maunfunction and someone could get seriously hurt. These cars could also completly change traffic laws . Not only that but how would the future of the world be prepared to take action if they were to mounfunction no one by then would know how to drive a car and wont have a drivers license. is it possible that they could even forget the basic traffic laws ? Like putting your seatbelt on or stopping at a stop light. Questions like these worry meand dont convice me that these cars would be safe.

In the other hand making these cars can advance technology and be a start of changing the world .These cars would be so much easier and wouldnt cause many acccidents if they were to work. Plus who doesnt want a self driving car? It would be so much easier for transpertation. You wouldnt have to wait for the senior citizen to get out of the lane because your in a hurry or wait for the guy ahead of you to notice the traffic light is on green.

If anything I would say i stand in both positions. I am concerned about the safety of theses cars but, wouldnt it be so cool to have your own choffer thats not even existing. To just hang out at he back of the car and final catch up with social media or change the song without having to be cautios of where you are going.

These cars could be the start of something new and could change us all. Making these cars could be the path way to our future. We could all be teleporting next or flying. If they where to work who knows what else we can come across of and make happen. The world is full of possiblites you just have to take the right path and drive through it.",3.0,3.1268301010131836,0.09486136630690767,-0.8234453337328602,-0.45486040989378934,0.20367993474391388,0.28911386238009057
